office_name	longitude	latitude	streetname	streetnum	city	zipcode
Houston Central	-95.385276794434	29.739459991455	Marshall Street #5	204	Houston	77006
Houston Central	-95.626823000000	29.942159000000	Trudeau	11603	Houston	77065
San Antonio	-98.523643493652	29.491815567017	WEIZMANN ST	1022	San Antonio	78213
Denton	-97.018302917480	33.048271179199	Dartmouth	1024	Lewisville	75067
Houston Central	-95.501083374023	29.680412292480	Reamer	6214	Houston	77074
Dallas	-96.700046000000	32.845810000000	Vinemont	10282	Dallas	75218
Austin	0.000000000000	0.000000000000	Valona	10009	Austin	78717
Houston Central	-95.496299743652	29.679973602295	Reamer St	5915	Houston	77074
Los Angeles	-117.240913391110	33.380989074707	Morro	209	Fallbrook	92028
Los Angeles	-118.360290527340	34.103519439697	Orange	1774	Los Angeles	90046
Dallas	-96.847129821777	32.864532470703	Thornberry	9433	Dallas	75220
Fort Worth	-97.224761962891	32.648910522461	Corry A Edwards	516	Kennedale	76040
Dallas	-96.893531799316	33.013656616211	Southampton	1739	Carrollton	75007
Dallas	-96.865112304688	32.933425903320	Courtyard	3474	Farmers Branch	75243
Dallas	-96.533416748047	32.889999389648	Glen Hill	3109	Rowlett	75088
Fort Worth	-97.236610000000	32.804127000000	John	6800	Richland Hills	76118
Fort Worth	-97.431709289551	32.743034362793	Genoa	6612	Fort Worth	76116
Dallas	-96.754440307617	33.012672424316	Dartmouth	3108	Plano	75075
Philadelphia	-75.301315307617	39.960430145264	COBBS	1032	DREXEL HILL	19026
Austin	-97.764990191781	30.407679232877	Sausalito	10306	Austin	78759
Houston Central	-95.444534301758	29.804401397705	Brooktree Dr	2502	Houston	77008
San Antonio	-98.319419000000	29.565979000000	HERA	8438	Universal City	78148
Houston Central	-95.245094299316	29.647499084473	Sulphur St	1414	Houston	77034
Dallas	-96.940284729004	33.154258728027	Cottonwood	161	Little Elm	75068
Houston Central	-95.440711000000	29.725582000000	Drake	3922	Houston	77005
Fort Worth	NULL	NULL	Galemeadow	2911	Fort Worth	76123
Dallas	-96.756759643555	32.946231842041	Parkhaven	1122	Richardson	75080
Dallas	-96.651222229004	32.923263549805	Meadow	1526	Garland	75042
San Antonio	-98.683509826660	29.515794754028	Points Edge	9478	San Antonio	78250
Dallas	-96.724685668945	32.991451263428	Forest Grove	2640	Richardson	75080
Houston Central	-95.713120000000	29.889198000000	Laurel Trail Dr	19934	Cypress	77433
Dallas	-97.028762817383	32.743030548096	Fort Worth	1833	Grand Prairie	75050
San Antonio	-98.517349243164	29.537611007690	Spanish Oaks	1527	San Antonio	78213
Dallas	-97.133522000000	32.758144000000	Northwood	1715	Arlington	76012
Houston Central	-95.189842000000	30.082193000000	Leafy Pine	3207	Kingwood	77345
Houston Central	-95.479062000000	29.665378000000	Creekbend	5435	Houston	77096
San Antonio	-98.491661071777	29.344102859497	Ackard	351	San Antonio	78221
Dallas	-96.853500366211	32.677288055420	Oak Valley	2150	Dallas	75232
Houston Central	-95.219925000000	30.044974000000	Lazy Grove Dr	2202	Kingwood	77339
Denton	-97.386108398438	32.737007141113	Western	2317	Fort Worth	76107
Dallas	-96.775010000000	32.985136000000	Mullrany	7705	Dallas	75248
Houston Central	-95.531326293945	29.831537246704	Clanton	9642	Houston	77080
San Antonio	-98.523925781250	29.457834243774	Mulberry	1714	San Antonio	78201
Philadelphia	-75.346618652344	39.874919891357	GRANT	1443	WOODLYN	19094
Dallas	-96.753639221191	32.961181640625	Teakwood	914	Richardson	75080
Dallas	-96.968050000000	32.814289000000	Collins	118	Dallas	75060
Philadelphia	-75.261779785156	39.940879821777	MELROSE	17	LANSDOWNE	19050
Los Angeles	-116.869445800780	33.921943664551	Lincoln	669	Banning	92220
Houston Central	-95.035919000000	29.581260000000	RAINTREE CI	1847	SEABROOK	77586
Denton	-96.894737243652	33.013748168945	Southampton	1729	Carrollton	75007
Fort Worth	-97.470718000000	32.755298000000	Judd	413	White Settlement	76108
Dallas	-96.690444946289	32.850639343262	Lochwood	11515	Dallas	75218
Los Angeles	-117.659100000000	33.568822000000	Galvez	27142	Mission Viejo	92691
San Antonio	-98.573448181152	29.475353240967	Rolling Green	214	San Antonio	78228
Philadelphia	-75.155189514160	39.919620513916	DURFOR	441	PHILADELPHIA	19148
Fort Worth	-97.291416000000	32.691381000000	Eastline	4859	Fort Worth	76119
Fort Worth	-96.995620000000	32.742561000000	Grand Prairie	620	Grand Prairie	75051
Austin	0.000000000000	0.000000000000	Langford	2206	Austin	78723
Atlanta	-84.438766479492	33.665920257568	Dogwood	3289	College Park	30337
Houston Central	-95.585777282715	29.698770523071	Sandstone St	11722	Houston	77072
Dallas	-96.688194274902	32.856487274170	Lanewood	11232	Dallas	75218
San Antonio	-98.583290100098	29.484037399292	Lambeth Dr	4903	San Antonio	78230
Houston Central	-95.382537000000	30.065776000000	Allyson Court	2615	Spring	77373
Houston Central	-95.220535000000	29.602800000000	Kirknoll Dr	12011	Houston	77089
Atlanta	-84.302223205566	33.724239349365	Scotty	2240	Decatur	30032
Philadelphia	-75.160858154297	39.938690185547	11TH	921	PHILADELPHIA	19147
Houston Central	NULL	NULL	Raritan	10406	Houston	77043
Philadelphia	-75.177261352539	39.935642242432	20th	1250	Philadelphia	19146
Fort Worth	-97.314773559570	32.708946228027	baker	1021	fort worth	76104
Philadelphia	-75.298881000000	39.956398000000	PENN	811	DREXEL HILL	19026
San Antonio	-98.506134000000	29.482606000000	Thorain	539	San Antonio	78212
Dallas	-96.741182000000	32.991675000000	Walnut Creek	7	Richardson	75080
Houston Central	-95.524406433105	29.986974716187	Blue Hills	6718	Houston	77069
Dallas	-96.660905000000	32.749382000000	Aspen	2146	Dallas	75227
Fort Worth	-97.106214000000	32.710622000000	Woods	101	Arlington	76010
Houston Central	-95.272915000000	29.620591000000	Wetherby Ln	8210	Houston	77075
Atlanta	-84.751571655273	33.909370422363	ANSLEY	41	Dallas	30157
Houston Central	-95.535346984863	29.574415206909	Turtle Creek Dr	2138	Missouri City	77459
Fort Worth	-97.325317382812	32.764434814453	waterman	1315	fort worth	76102
Los Angeles	-118.151824000000	34.182456000000	El Sereno number two	2134	Altadena	91001
San Antonio	-98.677556900000	29.517576000000	BRUSHY POINT ST	9335	San Antonio	78250
Houston Central	-95.616737000000	29.729312000000	Skypark	2902	Houston	77082
Fort Worth	-97.334579467773	32.677848815918	Felix	913	Fort Worth	76115
Atlanta	-84.324874877930	33.717941284180	Cecilia	1617	Atlanta	30316
Houston Central	-95.105499267578	29.660404205322	Ashwyne	8707	La Porte	77571
Houston Central	-95.471055000000	29.621304000000	Heatherbrook Dr	5851	Houston	77085
Los Angeles	-118.065597534180	34.140079498291	De Anza	1131	Arcadia	91007
San Antonio	-98.524902343750	29.526895523071	MIMOSA DR	105	San Antonio	78213
San Antonio	-98.556979000000	29.342991000000	kiowa	3039	San Antonio	78211
San Antonio	-98.426124572754	29.365280151367	Gayle	314	San Antonio	78223
Houston Central	-95.502853393555	30.053056716919	Centerlake	19703	Spring	77379
Houston Central	-95.737239718437	29.769699051976	Park Brush Cir	20910	Katy	77450
Houston Central	-95.607940673828	29.594844818115	Quarry Hill Rd	2611	Sugar Land	77478
Houston Central	-95.486579895020	29.653995513916	Landsdowne Dr	11515	Houston	77035
Houston Central	-95.534530639648	29.791261672974	Westview Dr	9781	Houston	77055
Dallas	-97.069057000000	32.661093000000	Pocassett	5307	Arlington	76018
Denton	-96.884650513530	33.086012452841	Hetherington	5009	The Colony	75056
Fort Worth	-96.896385192871	33.098754882812	HALE	4512	THE COLONY	75056
Houston Central	-95.589790344238	29.742813110352	Poplar Creek Dr	11819	Houston	77077
Dallas	-96.737510681152	32.969890594482	Melrose	528	Richardson	75080
Dallas	-96.686546325684	32.862400054932	Carissa	11247	Dallas	75218
Houston Central	-95.600357055664	30.370796203613	April Wind Dr	155	Montgomery	77356
Dallas	-96.711952209473	32.892642974854	Ferndale	10722	Dallas	75238
San Antonio	-98.467437744141	29.502201080322	Lorenz	158	San Antonio	78209
Dallas	-96.688011169434	32.861602783203	Brookmeadow	12206	Dallas	75218
Fort Worth	-97.426605224609	32.743511199951	Saxony	1612	Fort Worth	76116
Austin	0.000000000000	0.000000000000	Montoya	8233	Austin	78717
Austin	-97.830451000000	30.185876000000	Curlew	9105	Austin	78748
Philadelphia	-75.155822753906	39.920951843262	TREE	513	PHILADELPHIA	19148
Atlanta	-84.327682000000	33.909065000000	Chesson	3962	Brookhaven	30319
Houston Central	-95.456889000000	30.044597000000	Candleway Dr	3231	Spring	77388
Fort Worth	-97.379943847656	32.727088928223	Valentine	4209	Fort Worth	76107
Philadelphia	-75.121597290039	40.076282501221	SHOEMAKER	509	ELKINS PARK	19027
Fort Worth	-97.377975463867	32.773811340332	Oaklawn	3820	Fort Worth	76107
Fort Worth	-97.243843078613	32.816352844238	Jerrell	6435	Fort worth	76180
Houston Central	-95.708061218262	29.889591217041	Stonecross Glen	19834	Cypress	77433
Philadelphia	-75.211830139160	40.033363342285	MARTIN	569	PHILADELPHIA	19128
San Antonio	-98.503852844238	29.468198776245	Norwood	629	San Antonio	78212
Houston Central	-95.046127000000	29.567571000000	Biscayne	319	El Lago	77586
San Antonio	-98.409667968750	29.418525695801	charcliff	266	San Antonio	78220
Dallas	-96.628425598145	32.843841552734	Medina	1700	Mesquite	75150
Los Angeles	-122.238548278810	37.757022857666	San Jose	2828	Alameda	94501
Denton	-97.134506225586	33.227691650391	Bolivar	1520	Denton	76201
Houston Central	-95.663597106934	29.892911911011	Peach Forest	16826	Houston	77095
Dallas	-96.860671997070	32.891227722168	Ainsworth	3544	Dallas	75229
Fort Worth	-97.252906799316	32.870906829834	Harrison	6001	Watauga	76148
Houston Central	-95.499516000000	29.682779000000	Ariel St	6128	Houston	77074
Houston Central	-95.363064000000	30.056148000000	Quailgate Dr	4910	Spring	77373
San Antonio	-98.433181762695	29.375701904297	PRESTWICK BLVD	507	San Antonio	78223
Philadelphia	-75.268507450819	39.950534328818	PLUMSTEAD	249	LANSDOWNE	19050
Philadelphia	-75.156707763672	39.925350189209	MIFFLIN	611	PHILADELPHIA	19148
Fort Worth	-97.130294799805	32.764095306396	Cedar Elm	1819	Arlington	76012
Dallas	-96.653579711914	32.741111755371	Red Cloud	1631	Dallas	75217
Fort Worth	-97.370903015137	32.926822662354	Emerald Park	10812	Fort Worth	76052
Los Angeles	-116.528556823730	33.803974151611	Sunrise	1529	Palm Springs	92264
Houston Central	-95.655380000000	29.887966000000	Hickory Point	16326	Houston	77095
Fort Worth	-96.833305358887	32.688632965088	crown knoll	4530	dallas	75232
Philadelphia	-75.237732000000	40.008345000000	BRYN MAWR	416	BALA CYNWYD	19004
Houston Central	-95.549804687500	30.004545211792	NEW FOREST	9315	SPRING	77379
Houston Central	-95.082611000000	29.659387000000	Stonemont	9914	La Porte	77571
San Antonio	-98.361459000000	29.507494000000	Quiet Forest	6414	San Antonio	78239
San Antonio	-98.322196960449	29.520854949951	Jamie Sue	611	San Antonio	78109
San Antonio	-98.532638549805	29.487667083740	Greenhaven	211	San Antonio	78201
San Antonio	-98.551414489746	29.523893356323	NORTHMOOR ST	3427	San Antonio	78230
Fort Worth	-97.367820739746	32.683620452881	Wilson	4320	Fort Worth	76133
Houston Central	-95.489982604980	29.649858474731	Cartagena St	5807	Houston	77035
Houston Central	-95.537582397461	30.010757446289	Rockford Hall Dr	8303	Spring	77379
Atlanta	-84.400405883789	33.991180419922	Little Willeo	1730	Marietta	30068
Houston Central	-95.497381000000	29.674545000000	Paisley St	6102	Houston	77096
Fort Worth	-97.452499389648	32.713981628418	Williams	3837	Benbrook	76116
Houston Central	-95.720512390137	29.799333572388	Sand Creek	19910	Katy	77449
Denton	-97.432357788086	32.742218017578	Dakar	1709	Fort Worth	76116
Dallas	-96.712768554688	32.880603790283	Robin Hill	9742	Dallas	75238
Philadelphia	-75.122215270996	40.056243896484	OAK LANE	7410	CHELTENHAM	19027
Dallas	-96.716255000000	32.770263000000	Wofford	6111	Dallas	75227
Fort Worth	-97.105339050293	32.646209716797	Sea Rim	531	Arlington	76018
Austin	0.000000000000	0.000000000000	Ridge Rock	1505	Round Rock	78681
Atlanta	-84.282946000000	33.932929000000	Andover	2555	Dunwoody	30360
Denton	-97.064170837402	33.020229339600	ELLIS	2201	FLOWER MOUND	75028
Denton	-97.049812316895	33.076183319092	MEDINA	601	LEWISVILLE	75077
Dallas	-96.756395000000	32.943039000000	Ridgeway	1106	Richardson	75080
Dallas	-96.557903811336	32.849356457591	Kelso	4813	Garland	75043
Denton	-96.885948181152	33.088691711426	Strickland	5017	The Colony	75056
Atlanta	-84.417381286621	33.716899871826	hartford ave	1391	atlanta	30310
Dallas	-96.741558000000	33.021903000000	Regal	2505	Plano	75075
Los Angeles	-116.528541564940	33.808406829834	Mesquite	1683	Palm Springs	92264
Dallas	-96.730728149414	32.900524139404	Robin Meadow	9605	Dallas	75243
Dallas	-96.625038146973	32.760261535645	Sandy	1801	Mesquite	75149
Denton	-97.243545000000	32.806285000000	Dreeben	3108	RICHLAND HILLS	76118
Houston Central	-95.502876281738	30.016778945923	Sampras Ace Ct	6330	Spring	77379
Philadelphia	-75.193908691406	39.937099456787	30th	1318	Philadelphia	19146
Houston Central	-95.364485000000	29.727371000000	Truxillo	2818	Houston	77004
Houston Central	-95.533256530762	29.733798980713	Highmeadow	9511	Houston	77063
Houston Central	-95.358428955078	30.046665191650	Glendower Drive	4707	Houston	77373
Dallas	-96.789695739746	33.140682220459	Ambergate	10412	Frisco	75035
Houston Central	-95.539024353027	29.685277938843	Imogene	9005	Houston	77036
Philadelphia	-75.135505676270	39.967826843262	LEOPARD	1127	PHILADELPHIA	19123
Houston Central	-95.358673095703	30.046112060547	Glendower Drive	4706	Houston	77373
Houston Central	-95.635314941406	29.851615905762	Crystal Bay Drive	5106	Houston	77084
San Antonio	-98.452392000000	29.487810000000	MEADOWLANE DR	511	San Antonio	78209
Houston Central	-95.045883178711	29.565593719482	Cedar	402	El Lago	77586
Houston Central	-95.466339111328	29.671167373657	Wigton Drive	5023	Houston	77096
Dallas	-96.697303771973	32.874103546143	Hayfield	10818	Dallas	75238
Fort Worth	-97.349464416504	32.702758789062	Townsend	3236	Fort Worth	76110
Philadelphia	-75.249290466309	40.264621734619	CRICKLEWOOD	264	LANSDALE	19446
Houston Central	-95.521369934082	30.036382675171	Trailway Ln	6610	Spring	77379
Dallas	-97.205497741699	32.694252014160	Waterview	6303	Arlington	76016
Los Angeles	-118.071652000000	34.138126000000	Minoa	481	Pasadena	91107
Houston Central	-95.516616821289	29.995113372803	Westerham	5134	Houston	77069
Houston Central	-95.578613281250	29.746603012085	Briar Rose Dr	11407	Houston	77077
Los Angeles	-118.301231384280	33.957992553711	88th	1424	Los Angeles	90047
Dallas	-96.862228393555	32.888088226318	Warick	3506	Dallas	75229
Los Angeles	-118.175346374510	33.836738586426	Maury	4340	Long Beach	90807
Denton	-97.024765014648	33.013820648193	Falling Water	1212	Lewisville	75067
San Antonio	-98.453689000000	29.491453000000	Brees	110	San Antonio	78209
San Antonio	-98.504463195801	29.461669921875	FULTON AVE	731	San Antonio	78212
Denton	-97.043304443359	33.048103332520	Tiburon	1849	Lewisville	75067
Los Angeles	-118.497520000000	34.165226000000	Magnolia	16713	Encino	91436
Los Angeles	-118.442749023440	34.002250671387	Beethoven	3718	Los Angeles	90066
San Antonio	-98.547569274902	29.456710815430	MISTLETOE AVE	2736	San Antonio	78228
Fort Worth	-97.070800781250	32.777076721191	Holt	2507	Arlington	76006
Denton	-96.903831481934	33.177337646484	Bradford Pear	2209	Little Elm	75068
San Antonio	-98.631263000000	29.487174000000	TIMBER BND	5719	San Antonio	78238
Fort Worth	-97.468261718750	32.709590911865	Dawn	4224	Benbrook	76116
Dallas	-96.845046997070	32.680854797363	Oak Vista	1416	Dallas	75232
San Antonio	-98.496437000000	29.340719000000	Kopplow Pl	415	San Antonio	78221
Dallas	-96.636672000000	33.083675000000	Hillcrest	1333	Allen	75002
Dallas	-96.877990722656	32.990604400635	Cedarcrest	2217	Carrollton	75007
Los Angeles	-118.204391000000	33.906181000000	Ezmirlian	1717	Compton	90221
Fort Worth	-96.972862243652	32.846122741699	Anderson	2116	Irving	75062
San Antonio	-98.538650512695	29.471883773804	CROMWELL DR	39	San Antonio	78201
Fort Worth	-97.393981933600	32.735122680700	Birchman	4916	Fort Worth	76107
San Antonio	-98.462585449219	29.382162094116	FRANCES JEAN	132	San antonio	78223
Fort Worth	-97.282758000000	32.769164000000	kings	4413	fort worth	76111
San Antonio	-98.403976440430	29.529079437256	CLEAR SPRING DR	4434	San Antonio	78217
Los Angeles	-118.092269897460	33.792282104492	Stevely	2022	long beach	90815
Fort Worth	-97.090255737305	32.843891143799	Stonewall	513	Euless	76039
Houston Central	-95.452629089355	29.656766891479	Benning	4505	Houston	77035
Austin	0.000000000000	0.000000000000	Darlington	5504	Austin	78723
Atlanta	-84.537109375000	34.051631927490	England	332	Marietta	30066
Dallas	-96.786598205566	32.988731384277	Stanworth	17512	Dallas	75252
Dallas	-96.759741000000	32.955872000000	Laurel	1222	Richardson	75080
Dallas	-96.719795227051	32.946674346924	Carol	529	Richardson	75081
Austin	0.000000000000	0.000000000000	Brownwood	3608	Austin	78759
Houston Central	-95.491340637207	29.651472091675	Ashcroft	11630	Houston	77035
Houston Central	-95.598213195801	29.993865966797	Hiddenwood	15010	Houston	77070
Houston Central	-95.703636169434	29.833147048950	Autumn Meadow Dr	4210	Katy	77449
Denton	-96.997131000000	32.706851000000	San Sabastian	2602	Grand Prairie	75052
San Antonio	-98.520492553711	29.478694915771	HERMOSA DR	1535	San Antonio	78201
Dallas	-96.730018615723	33.053375244141	Deerfield	1900	Plano	75023
San Antonio	-98.501495361328	29.463443756104	W Lynwood	511	San Antonio	78212
Fort Worth	-97.087867736816	32.847785949707	DENTON	810	Euless	76039
Atlanta	-84.278622000000	33.736353000000	Don Juan lane	1880	Decatur	30032
San Antonio	-98.514083862305	29.596130371094	Summer Creek	16814	San Antonio	78248
Austin	-97.761505126953	30.424070358276	Three Oaks	11702	Austin	78759
Dallas	-96.758750000000	33.042655000000	Bandolino	3321	Plano	75023
Dallas	-96.705924987793	32.848117828369	Brookhurst	819	Dallas	75218
Fort Worth	-97.236846923828	32.863651275635	Glenhurst	6801	North Richland Hills	76182
San Antonio	-98.474197387695	29.424226760864	Glorietta	110	San Antonio	78202
Atlanta	-84.436973571777	33.740184783936	willard ave	543	atlanta	30310
Atlanta	-84.426063537598	33.955287933350	Kings	4351	Marietta	30067
Fort Worth	-97.276290893555	32.825653076172	Tracy	4949	Haltom City	76117
Houston Central	-95.709190368652	29.799510955811	Leafwood Ln	19307	Houston	77084
Fort Worth	-97.334396000000	32.813388000000	Weber	3862	Fort Worth	76106
Atlanta	-84.305885314941	33.949417114258	Lakesprings	5123	Dunwoody	30338
San Antonio	-98.521929000000	29.373653000000	Stonewall	1005	San Antonio	78211
Houston Central	-95.524429321289	29.602930068970	Lexington	1414	Missouri City	77489
Houston Central	-95.639785766602	29.741533279419	Burgoyne	14214	Houston	77077
Fort Worth	-97.451484680176	32.699684143066	Osbun	7641	Fort Worth	76116
Houston Central	-95.424064636230	29.828527450562	43rd St	1007	Houston	77018
Los Angeles	-118.358619689940	34.130714416504	Broadlawn	3708	Los Angeles	90068
Fort Worth	-97.167594909668	32.822437286377	Norwood	740	Hurst	76053
San Antonio	-98.619934082031	29.548397064209	Spring Lark	6618	San Antonio	78249
San Antonio	-98.468269000000	29.374193000000	monticello	409	San Antonio	78223
Dallas	-96.652671813965	32.847328186035	DRUMMOND	11370	Dallas	75228
Dallas	-96.714225000000	32.783893000000	Allview	7023	Dallas	75227
Houston Central	-95.593124389648	29.622915267944	Wellington Ln	9	Sugar Land	77478
Houston Central	-95.810142000000	29.792425000000	Sills	5253	Katy	77493
Dallas	-96.745742797852	33.021419525146	Regal	2700	Plano	75075
Denton	-96.887550354004	33.005840301514	Arundel	1834	Carrollton	75007
Fort Worth	-97.415840000000	32.762172000000	Kay	113	Westworth Village	76114
San Antonio	-98.377250671387	29.391834259033	Lake Bluff	5815	San Antonio	78222
Dallas	-96.705482482910	32.804485321045	Dorrington	2427	Dallas	75228
Fort Worth	-97.352226257324	32.655303955078	Cliffside	6124	Fort Worth	76134
Fort Worth	-97.319450378418	32.728645324707	Missouri	1408	Fort Worth	76104
Austin	-97.676195836735	30.354136530612	Brighton	1404	Austin	78753
Atlanta	-84.504263000000	33.870734000000	Mohawk	1699	Smyrna	30080
San Antonio	-98.518486022949	29.493974685669	Burwood	523	San Antonio	78213
Denton	-96.861289978027	33.021781921387	High Country	2226	Carrollton	75007
Dallas	-96.746955871582	32.966415405273	Wisteria	1207	Richardson	75080
Dallas	-96.860885620117	32.901622772217	Whitehall	3455	Dallas	75229
Austin	-97.630645751953	30.169536590576	Sky Harbor	12221	Del Valle	78617
Fort Worth	-97.369834899902	32.677280426025	Ridge	4757	Fort Worth	76133
San Antonio	-98.530242919922	29.463333129883	DONALDSON AVE	419	San Antonio	78201
Houston Central	-95.382728576660	30.089664459229	Rebecca Field	27538	Spring	77386
Dallas	-96.717132000000	32.883544000000	Estate	9818	Dallas	75238
San Antonio	-98.474525451660	29.377710342407	Linda Lou	120	San Antonio	78223
Fort Worth	-96.894500732422	33.102554321289	Carr	4616	The Colony	75056
Houston Central	-95.458831787109	29.832777023315	43rd	4514	Houston	77092
Houston Central	-95.338859000000	29.705467000000	Arvilla	4910	Houston	77021
Atlanta	-84.314140319824	33.703239440918	MARY LOU	1858	Atlanta	30316
San Antonio	-98.507263183594	29.456733703613	Mulberry	835	San Antonio	78212
San Antonio	-98.336692810059	29.487487792969	FIRESTONE PKWY	6406	San Antonio	78244
Denton	-96.905632019043	33.090248107910	Kean	9	The Colony	75056
Fort Worth	-97.282524108887	32.864814758301	China Rose	4752	Fort Worth	76137
Austin	0.000000000000	0.000000000000	Saint Leger	1500	Pflugerville	78660
Dallas	-96.676124000000	33.032344000000	Raintree	2805	Plano	75074
Fort Worth	-97.394271850586	32.655181884766	Wrigley	6176	Fort worth	76113
San Antonio	-98.672569274902	29.532022476196	Charline	9710	San Antonio	78254
Houston Central	-95.628585815430	29.767835617065	Walden Hill	1103	Houston	77077
Atlanta	-84.280204772949	33.804206848145	FOX HILLS	2674	Decatur	30033
San Antonio	-98.467636108398	29.375165939331	Stratford	419	San Antonio	78223
San Antonio	-98.467475891113	29.375164031982	Stratford	421	San Antonio	78223
Dallas	-96.717561000000	33.015269000000	Janwood	1204	Plano	75075
Houston Central	-95.490097045898	30.028272628784	Nodaway Ln	5227	Spring	77379
Philadelphia	-75.289451599121	39.935714721680	DENNISON	3836	DREXEL HILL	19026
San Antonio	-98.357093811035	29.576122283936	Hillside	14711	San Antonio	78233
Los Angeles	-118.126945495610	33.799263000488	Heather	2312	Long Beach	90815
Dallas	-96.694236755371	32.857372283936	Fernald	11012	Dallas	75218
Denton	-96.872871398926	33.101352691650	Rutledge	5404	The Colony	75056
Dallas	-96.528953552246	32.940734863281	Hogan	9201	Rowlett	75089
Fort Worth	-97.463531494141	32.761859893799	Saddle	205	Fort Worth	76108
Fort Worth	-97.375617980957	32.730998992920	Alamo	3933	Fort Worth	76107
Fort Worth	-97.340774536133	32.557426452637	Shady Oaks	116	Burleson	76028
Dallas	-97.227638000000	32.863628000000	Oldham	7220	North Richland Hills	76182
Fort Worth	-97.386718750000	32.672771453857	Cordova	5125	Fort Worth	76132
Dallas	-96.834808349609	32.916625976562	Boca Bay	4381	Dallas	75244
Houston Central	-95.489181518555	29.674051284790	Queensloch Dr	5803	Houston	77096
Los Angeles	-116.451911926270	33.787292480469	Woodside	69365	Cathedral City	92234
Houston Central	-95.764030456543	29.809623718262	Braken Manor	22614	Katy	77449
Dallas	-96.610275268555	32.874832153320	Merrimac	1425	Garland	75043
Fort Worth	-97.361930847168	32.696632385254	Jeanette	3612	Fort Worth	76109
Atlanta	-84.291827000000	33.736929000000	Hooper	1869	Decatur	30032
Houston Central	-95.597221374512	29.578313827515	Sleepy Hollow Dr	3130	Sugar Land	77479
Denton	-96.896675000000	33.012111000000	Grasmere	3716	Carrollton	75007
Houston Central	-95.359130859375	29.809976577759	Fairbanks St	904	Houston	77009
Houston Central	-95.812316894531	29.794857025146	Lincoln Round Dr	1606	Katy	77493
Atlanta	-84.318496704102	33.764171600342	Palifox	2137	Atlanta	30307
Dallas	-96.982795715332	32.846897125244	Ridgewood	2717	Irving	75062
Atlanta	-84.268730163574	33.743724822998	san gabriel ave	1664	Decatur	30032
Houston Central	-95.591499328613	29.911439895630	Yearling	11706	Houston	77065
Fort Worth	-97.392196655273	32.734153747559	Calmont	4816	Fort Worth	76107
Houston Central	-95.521026611328	29.983570098877	Wanakah	5811	Houston	77069
Fort Worth	-97.311866760254	32.784446716309	Honeysuckle	2325	Fort Worth	76111
Fort Worth	-97.398437500000	32.801830291748	Skyline	2707	Fort Worth	76114
Philadelphia	-75.291687011719	39.940589904785	PLUMSTEAD	3421	DREXEL HILL	19026
Dallas	-96.717185974121	32.866260528564	Fitzroy	9815	Dallas	75238
Denton	-96.923072814941	33.133426666260	Lariat	2110	Frisco	75034
San Antonio	-98.544486000000	29.518413000000	Briarfield	3023	San Antonio	78230
San Antonio	-98.496393000000	29.647741000000	Oak Path	1110	San Antonio	78258
Houston Central	-95.466842000000	29.680463000000	Braesvalley	5023	Houston	77096
Dallas	-96.931472778320	32.849582672119	Garrett	3339	Irving	75062
Fort Worth	-97.149688720703	32.869983673096	Plantation	1112	Colleyville	76034
Fort Worth	-97.431488037109	32.726848602295	Olive	3209	Fort Worth	76116
Dallas	-96.743112000000	32.884799000000	Fair Oaks	8022	Dallas	75231
Denton	-97.341502000000	32.639378000000	Malborough	7333	Fort Worth	76134
San Antonio	-98.498115539551	29.480592727661	MARIPOSA DR	267	San Antonio	78212
San Antonio	NULL	NULL	Oakheath	3526	San Antonio	78247
Dallas	-96.958221435547	32.831615447998	Glenhaven	1010	Irving	75061
Fort Worth	-97.276985168457	32.682758331299	Paris	5204	Fort Worth	76119
Fort Worth	-97.157455444336	32.870555877686	Southwood	4110	Colleyville	76034
San Antonio	-98.376098632812	29.514940261841	Balfour Dr	609	Windcrest	78239
San Antonio	-98.472999572754	29.378757476807	Mebane	304	San Antonio	78223
Houston Central	-95.329627000000	29.727338000000	Godwin	1466	Houston	77023
Houston Central	-95.212944030762	30.061132431030	Vista Manor	2202	Kingwood	77339
San Antonio	-98.378128051758	29.522687911987	CRESTWAY DR	537	San Antonio	78239
Houston Central	-95.424011230469	29.688720703125	Hatton St	8506	Houston	77025
Denton	-97.027320000000	33.034549000000	Elmwood	1244	Lewisville	75067
Dallas	-96.654869079590	32.835704803467	Tam O Shanter	3706	Dallas	75150
Philadelphia	-75.285013000000	39.953006000000	BROOKFIELD	465	DREXEL HILL	19026
Fort Worth	-97.230415000000	32.838764000000	Corona	7105	North Richland Hills	76180
Los Angeles	-118.352561950680	34.100669860840	Gardner	1628	Los Angeles	90046
Fort Worth	-96.906204223633	32.971302032471	Jeanette	1009	Carrollton	75006
Austin	-97.610939000000	30.347181000000	Avering	11345	Austin	78754
Houston Central	-95.193527000000	30.060209000000	Deerbrook	3719	Houston	77339
Fort Worth	-97.208526000000	32.771720000000	Sandstone	6941	Fort Worth	76120
Fort Worth	-97.422767639160	32.745738983154	Inca	6317	Fort Worth	76116
Houston Central	-95.513305664062	29.579502105713	Bird Haven Ln	16911	Missouri City	77489
Atlanta	-84.441902000000	33.740039000000	south gordon	1651	atlanta	30310
Dallas	-96.754463195801	32.843025207520	Saratoga	6317	Dallas	75214
Los Angeles	-118.116073608400	34.172058105469	Oxford	1510	Pasadena	91104
